ปี,เดือน,วัน,Country,Major Group,Menu Item Name,Sales Count
2024,ธันวาคม,23,Thailand,Wine,Corte Vingna Pino Gls,2
2024,ธันวาคม,23,Thailand,Wine,Domaine Ott by Ott Rose,1
2024,ธันวาคม,23,Thailand,Wine,La Chapelle Btl,1
2024,ธันวาคม,23,Thailand,Wine,Laurence Feraud Gigondas,1
2024,ธันวาคม,23,Thailand,Wine,Marcello Del Majno Btl,1
2024,ธันวาคม,23,Thailand,Wine,Marcello Del Majno Gls,2
2024,ธันวาคม,23,Thailand,Wine,Montgras Char Gls,3
2024,ธันวาคม,23,Thailand,Wine,Tesseri Soave Btl,1
2024,ธันวาคม,23,Thailand,Wine,Vitis Nostra Gls,2
2024,ธันวาคม,23,Thailand,Wine,Voyager Estate Sauvignon Gls,15
2024,ธันวาคม,24,Thailand,Beer,Chang Beer BT.,24
2024,ธันวาคม,24,Thailand,Beer,Heineken 0.0%,1
2024,ธันวาคม,24,Thailand,Beer,Heineken Beer BT.,3
2024,ธันวาคม,24,Thailand,Beer,San Miguel Light,17
2024,ธันวาคม,24,Thailand,Beer,Say Play Gls,6
2024,ธันวาคม,24,Thailand,Beer,Say Play Jug,1
2024,ธันวาคม,24,Thailand,Beer,Singha Beer BT.,19
2024,ธันวาคม,24,Thailand,Condiment,102,5
2024,ธันวาคม,24,Thailand,Condiment,12 shots,2
2024,ธันวาคม,24,Thailand,Condiment,1g,1
2024,ธันวาคม,24,Thailand,Condiment,2 g,1
2024,ธันวาคม,24,Thailand,Condiment,2g,2
2024,ธันวาคม,24,Thailand,Condiment,2g. Ice,2
2024,ธันวาคม,24,Thailand,Condiment,2gls,1
2024,ธันวาคม,24,Thailand,Condiment,5 g,2
2024,ธันวาคม,24,Thailand,Condiment,Allergy Peanuts,1
2024,ธันวาคม,24,Thailand,Condiment,Ch/ to shrimps,1
2024,ธันวาคม,24,Thailand,Condiment,Do Not Make Order,19
2024,ธันวาคม,24,Thailand,Condiment,Less ice,1
2024,ธันวาคม,24,Thailand,Condiment,Less spicy,1
2024,ธันวาคม,24,Thailand,Condiment,Medium Rare,2
2024,ธันวาคม,24,Thailand,Condiment,Neat,14
2024,ธันวาคม,24,Thailand,Condiment,No glass,1
2024,ธันวาคม,24,Thailand,Condiment,No ice,3
2024,ธันวาคม,24,Thailand,Condiment,No mushrooms,1
2024,ธันวาคม,24,Thailand,Condiment,No order,1
2024,ธันวาคม,24,Thailand,Condiment,No seafood,1
2024,ธันวาคม,24,Thailand,Condiment,No sugar,1
2024,ธันวาคม,24,Thailand,Condiment,No syrup  No Grenadine,3
2024,ธันวาคม,24,Thailand,Condiment,No tomato,1
2024,ธันวาคม,24,Thailand,Condiment,Not cool no ice,1
2024,ธันวาคม,24,Thailand,Condiment,Not cool no ice 3g.,1
2024,ธันวาคม,24,Thailand,Condiment,Not Sweet,1
2024,ธันวาคม,24,Thailand,Condiment,On The Rock,12
2024,ธันวาคม,24,Thailand,Condiment,On top fried egg,1
2024,ธันวาคม,24,Thailand,Condiment,Only pineapple,1
2024,ธันวาคม,24,Thailand,Condiment,Only vegetables,1
2024,ธันวาคม,24,Thailand,Condiment,Penne,1
2024,ธันวาคม,24,Thailand,Condiment,Pineapple+Strawberry Shake no Sugar,1
2024,ธันวาคม,24,Thailand,Condiment,Separate ice,7
2024,ธันวาคม,24,Thailand,Condiment,Serve in mirror room,2
2024,ธันวาคม,24,Thailand,Condiment,Serve t.102,1
2024,ธันวาคม,24,Thailand,Condiment,Shack,2
2024,ธันวาคม,24,Thailand,Condiment,Special,2
2024,ธันวาคม,24,Thailand,Condiment,Spicy,5
2024,ธันวาคม,24,Thailand,Condiment,Spicy  on the rock,4
2024,ธันวาคม,24,Thailand,Condiment,Strain,6
2024,ธันวาคม,24,Thailand,Condiment,Strawberry,3
2024,ธันวาคม,24,Thailand,Condiment,Veget no eggs,1
2024,ธันวาคม,24,Thailand,Condiment,Verry cold,1
2024,ธันวาคม,24,Thailand,Condiment,With F/F,1
2024,ธันวาคม,24,Thailand,Food,Add Chicken,2
2024,ธันวาคม,24,Thailand,Food,Add Fries,2
2024,ธันวาคม,24,Thailand,Food,AUS Wagyu BG,3
2024,ธันวาคม,24,Thailand,Food,Beef Bresaola,2
2024,ธันวาคม,24,Thailand,Food,Blueberry Cheesecake,1
2024,ธันวาคม,24,Thailand,Food,Bolognaise,1
2024,ธันวาคม,24,Thailand,Food,Caesar Salad,2
2024,ธันวาคม,24,Thailand,Food,Calamari Fritter,1
2024,ธันวาคม,24,Thailand,Food,Carbonara,3
2024,ธันวาคม,24,Thailand,Food,Carrot cake,1
2024,ธันวาคม,24,Thailand,Food,Chicken Bagel,1
2024,ธันวาคม,24,Thailand,Food,Chicken Burger,4
2024,ธันวาคม,24,Thailand,Food,Chicken Satay,2
2024,ธันวาคม,24,Thailand,Food,Chicken Wing,7
2024,ธันวาคม,24,Thailand,Food,Crispy filo king prawns,1
2024,ธันวาคม,24,Thailand,Food,Fast fare,2
2024,ธันวาคม,24,Thailand,Food,Fried egg,1
2024,ธันวาคม,24,Thailand,Food,Fries,5
2024,ธันวาคม,24,Thailand,Food,Fruits De Mer Seafood Charcuterie,1
2024,ธันวาคม,24,Thailand,Food,Fuga Pizza,2
2024,ธันวาคม,24,Thailand,Food,Golden Roll,3
2024,ธันวาคม,24,Thailand,Food,Hummus,4
2024,ธันวาคม,24,Thailand,Food,Kaopad Gai,5
2024,ธันวาคม,24,Thailand,Food,Kaopad Goong,2
2024,ธันวาคม,24,Thailand,Food,Kaopad Moo,2
2024,ธันวาคม,24,Thailand,Food,Kaopad Nuea,2
2024,ธันวาคม,24,Thailand,Food,Khao Pad Talay,1
2024,ธันวาคม,24,Thailand,Food,Margherita PZ,4
2024,ธันวาคม,24,Thailand,Food,Mixed Fruit,1
2024,ธันวาคม,24,Thailand,Food,Nam Tok Nuea,4
2024,ธันวาคม,24,Thailand,Food,Pad Thai Goong,3
2024,ธันวาคม,24,Thailand,Food,Philadelphia Roll,3
2024,ธันวาคม,24,Thailand,Food,Rib Eyes (300 g),1
2024,ธันวาคม,24,Thailand,Food,Rock Lobster,4
2024,ธันวาคม,24,Thailand,Food,Salami E Peperoni,9
2024,ธันวาคม,24,Thailand,Food,Salmon Ceviche,1
2024,ธันวาคม,24,Thailand,Food,Salmon Sashimi (Sake),2
2024,ธันวาคม,24,Thailand,Food,Seafood PZ,1
2024,ธันวาคม,24,Thailand,Food,Seafoods Pasta,2
2024,ธันวาคม,24,Thailand,Food,Serrano and Arugula PZ,1
2024,ธันวาคม,24,Thailand,Food,SpaghettiBlckTruffle,1
2024,ธันวาคม,24,Thailand,Food,Spiced Seafood Salad,3
2024,ธันวาคม,24,Thailand,Food,Spicy Tuna Roll,3
2024,ธันวาคม,24,Thailand,Food,Spring Roll,4
2024,ธันวาคม,24,Thailand,Food,Strawberry IC,3
2024,ธันวาคม,24,Thailand,Food,Sweet Potato Fries,4
2024,ธันวาคม,24,Thailand,Food,Tenderloin Beef,1
2024,ธันวาคม,24,Thailand,Food,Thai Board,2
2024,ธันวาคม,24,Thailand,Food,Truffle Fries,9
2024,ธันวาคม,24,Thailand,Food,Truffle Mac N Cheese,3
2024,ธันวาคม,24,Thailand,Food,Ultimate Sashimi (20 Pieces),2
2024,ธันวาคม,24,Thailand,Food,Under the sea,1
2024,ธันวาคม,24,Thailand,Non Alc Bev,Acqua Panna,1
2024,ธันวาคม,24,Thailand,Non Alc Bev,Café Latte,2
2024,ธันวาคม,24,Thailand,Non Alc Bev,Caramel syrub,1
2024,ธันวาคม,24,Thailand,Non Alc Bev,Coconut J,6
2024,ธันวาคม,24,Thailand,Non Alc Bev,Coke,19
2024,ธันวาคม,24,Thailand,Non Alc Bev,Coke Zero,7
2024,ธันวาคม,24,Thailand,Non Alc Bev,Fanta Orange,1
2024,ธันวาคม,24,Thailand,Non Alc Bev,Ice Cappucino,1
2024,ธันวาคม,24,Thailand,Non Alc Bev,Ice Latte,2
2024,ธันวาคม,24,Thailand,Non Alc Bev,Mango Shake,3
2024,ธันวาคม,24,Thailand,Non Alc Bev,mocha flappe,1
2024,ธันวาคม,24,Thailand,Non Alc Bev,Moctail fresh ginger lime,2
2024,ธันวาคม,24,Thailand,Non Alc Bev,Oat Milk,1
2024,ธันวาคม,24,Thailand,Non Alc Bev,Orange  J,12
2024,ธันวาคม,24,Thailand,Non Alc Bev,Passion Fruit Shake,1
2024,ธันวาคม,24,Thailand,Non Alc Bev,Pineapple J,4
2024,ธันวาคม,24,Thailand,Non Alc Bev,Red Bull,9
2024,ธันวาคม,24,Thailand,Non Alc Bev,San Pelli Lg.,5
2024,ธันวาคม,24,Thailand,Non Alc Bev,Singha Water,48
2024,ธันวาคม,24,Thailand,Non Alc Bev,Soda,4
2024,ธันวาคม,24,Thailand,Non Alc Bev,Sprite,1
2024,ธันวาคม,24,Thailand,Non Alc Bev,Tonic,2
2024,ธันวาคม,24,Thailand,Non Alc Bev,Virgin Blue Hawii,4
2024,ธันวาคม,24,Thailand,Non Alc Bev,Virgin Mojito,2
2024,ธันวาคม,24,Thailand,Non Alc Bev,Virgin Pina,4
2024,ธันวาคม,24,Thailand,Non Alc Bev,Watermelon J,5
2024,ธันวาคม,24,Thailand,Spirit,Aloha sunset tiki,4
2024,ธันวาคม,24,Thailand,Spirit,Aperol Spritz,33
2024,ธันวาคม,24,Thailand,Spirit,Apple Daiquiri,1
2024,ธันวาคม,24,Thailand,Spirit,Bacardi Light Gls,1
2024,ธันวาคม,24,Thailand,Spirit,Ballentine's Gls,3
2024,ธันวาคม,24,Thailand,Spirit,Belvedere Gls,5
2024,ธันวาคม,24,Thailand,Spirit,Belvedere Mule,4
2024,ธันวาคม,24,Thailand,Spirit,Blue Hawaii,9
2024,ธันวาคม,24,Thailand,Spirit,Bombay Sapphire Gls,2
2024,ธันวาคม,24,Thailand,Spirit,Casco Viejo Gold Gls,4
2024,ธันวาคม,24,Thailand,Spirit,Casco Viejo Silver Gls,2
2024,ธันวาคม,24,Thailand,Spirit,Chivas Regal Gls,6
2024,ธันวาคม,24,Thailand,Spirit,Clase Azul glass,2
2024,ธันวาคม,24,Thailand,Spirit,Classic Mimosa,2
2024,ธันวาคม,24,Thailand,Spirit,Daiquiri,6
2024,ธันวาคม,24,Thailand,Spirit,Espresso Martini,1
2024,ธันวาคม,24,Thailand,Spirit,Grey Goose Ori. Gls,4
2024,ธันวาคม,24,Thailand,Spirit,Hennessy V.S.O.P. Gls,6
2024,ธันวาคม,24,Thailand,Spirit,Jagermeifler Gls,4
2024,ธันวาคม,24,Thailand,Spirit,Kir Royale,1
2024,ธันวาคม,24,Thailand,Spirit,Long Island Ice Tea,23
2024,ธันวาคม,24,Thailand,Spirit,Maitai,4
2024,ธันวาคม,24,Thailand,Spirit,Mango Daiquiri,6
2024,ธันวาคม,24,Thailand,Spirit,Margarita,20
2024,ธันวาคม,24,Thailand,Spirit,Mojito,15
2024,ธันวาคม,24,Thailand,Spirit,Monkey Shoulder G,1
2024,ธันวาคม,24,Thailand,Spirit,Negroni,2
2024,ธันวาคม,24,Thailand,Spirit,Old Fashioned,2
2024,ธันวาคม,24,Thailand,Spirit,Patron Silver Gls,5
2024,ธันวาคม,24,Thailand,Spirit,Pina Colada,20
2024,ธันวาคม,24,Thailand,Spirit,Red Sangria,1
2024,ธันวาคม,24,Thailand,Spirit,Red Sangria Pitcher,1
2024,ธันวาคม,24,Thailand,Spirit,Strawberry Daiquiri,17
2024,ธันวาคม,24,Thailand,Spirit,Tiki Torch,1
2024,ธันวาคม,24,Thailand,Tips,TIP,1
2024,ธันวาคม,24,Thailand,Wine,Clear Water Btl,1
2024,ธันวาคม,24,Thailand,Wine,Clear Water Gls,1
2024,ธันวาคม,24,Thailand,Wine,Corte Vingna Pino Gls,1
2024,ธันวาคม,24,Thailand,Wine,Domaine Ott by GL.,8
2024,ธันวาคม,24,Thailand,Wine,Heartland Cab Btl,4
2024,ธันวาคม,24,Thailand,Wine,Immortale Blanc GL.,1
2024,ธันวาคม,24,Thailand,Wine,La Chapelle Mer Gls,5
2024,ธันวาคม,24,Thailand,Wine,Marcello Del Majno Btl,2
2024,ธันวาคม,24,Thailand,Wine,Marcello Del Majno Gls,1
2024,ธันวาคม,24,Thailand,Wine,Mont gras Syrah Btl,1
2024,ธันวาคม,24,Thailand,Wine,Montgras Char Btl,2
2024,ธันวาคม,24,Thailand,Wine,Montgras Char Gls,5
2024,ธันวาคม,24,Thailand,Wine,Val d'Oca Prosecco Blu,1
2024,ธันวาคม,24,Thailand,Wine,Vitis Nostra Gls,1
2024,ธันวาคม,25,Russia,Condiment,Alacart,1
2024,ธันวาคม,25,Russia,Non Alc Bev,LE Virgin Pina Colada,2
2024,ธันวาคม,25,Russia,Spirit,Pina Colada,1
2024,ธันวาคม,25,Thailand,Beer,Chang Beer BT.,20
2024,ธันวาคม,25,Thailand,Beer,Heineken Beer BT.,8
2024,ธันวาคม,25,Thailand,Beer,San Miguel Light,6
2024,ธันวาคม,25,Thailand,Beer,Say Play Gls,7
2024,ธันวาคม,25,Thailand,Beer,Singha Beer BT.,30
2024,ธันวาคม,25,Thailand,Condiment,2 g,2
2024,ธันวาคม,25,Thailand,Condiment,2 g no cold,1
2024,ธันวาคม,25,Thailand,Condiment,2 g.,1
2024,ธันวาคม,25,Thailand,Condiment,2 gas’s,1
2024,ธันวาคม,25,Thailand,Condiment,2g,4
2024,ธันวาคม,25,Thailand,Condiment,2g ice,1
2024,ธันวาคม,25,Thailand,Condiment,3 g,2
2024,ธันวาคม,25,Thailand,Condiment,3g,2
2024,ธันวาคม,25,Thailand,Condiment,4g,2
2024,ธันวาคม,25,Thailand,Condiment,4g.,1
2024,ธันวาคม,25,Thailand,Condiment,Ch/ to shrimps and no bacon,1
2024,ธันวาคม,25,Thailand,Condiment,Chicken,1
2024,ธันวาคม,25,Thailand,Condiment,Chiken,1
2024,ธันวาคม,25,Thailand,Condiment,Dancer Room,1
2024,ธันวาคม,25,Thailand,Condiment,Do Not Make Order,22
2024,ธันวาคม,25,Thailand,Condiment,Double,10
2024,ธันวาคม,25,Thailand,Condiment,Double shot,20
2024,ธันวาคม,25,Thailand,Condiment,Double with Redbull,4
2024,ธันวาคม,25,Thailand,Condiment,Fervent,1
2024,ธันวาคม,25,Thailand,Condiment,Ice,2
2024,ธันวาคม,25,Thailand,Condiment,Medium,1
2024,ธันวาคม,25,Thailand,Condiment,Mucha Latte,1
2024,ธันวาคม,25,Thailand,Condiment,Neat,10
2024,ธันวาคม,25,Thailand,Condiment,No bacon,1
2024,ธันวาคม,25,Thailand,Condiment,No cold,1
2024,ธันวาคม,25,Thailand,Condiment,No onion,1
2024,ธันวาคม,25,Thailand,Condiment,No vegetables,1
2024,ธันวาคม,25,Thailand,Condiment,On The Rock,56
2024,ธันวาคม,25,Thailand,Condiment,On the rocks,21
2024,ธันวาคม,25,Thailand,Condiment,Penne,1
2024,ธันวาคม,25,Thailand,Condiment,Separate ice,2
2024,ธันวาคม,25,Thailand,Condiment,Shot,4
2024,ธันวาคม,25,Thailand,Condiment,Shot with orange slice,2
2024,ธันวาคม,25,Thailand,Condiment,Spicy Margarita.,21
2024,ธันวาคม,25,Thailand,Condiment,Strain,2
2024,ธันวาคม,25,Thailand,Condiment,Top 1 F/egg,1
2024,ธันวาคม,25,Thailand,Condiment,With Vegetables No Egg,1
2024,ธันวาคม,25,Thailand,Condiment,แตงโม สัปรด,1
2024,ธันวาคม,25,Thailand,Food,Add Chicken,3
2024,ธันวาคม,25,Thailand,Food,Add Fries,7
2024,ธันวาคม,25,Thailand,Food,AUS Wagyu BG,7
2024,ธันวาคม,25,Thailand,Food,Beef Bresaola,4
2024,ธันวาคม,25,Thailand,Food,Bircher Muesli,1
2024,ธันวาคม,25,Thailand,Food,Blueberry Cheesecake,1
2024,ธันวาคม,25,Thailand,Food,Bolognaise,9
2024,ธันวาคม,25,Thailand,Food,Brownie,2
2024,ธันวาคม,25,Thailand,Food,Burrata Truffle,2
2024,ธันวาคม,25,Thailand,Food,Caesar Salad,5
2024,ธันวาคม,25,Thailand,Food,Calamari Fritter,8
2024,ธันวาคม,25,Thailand,Food,Caramel IC,1
2024,ธันวาคม,25,Thailand,Food,Carbonara,2
2024,ธันวาคม,25,Thailand,Food,Carrot cake,1
2024,ธันวาคม,25,Thailand,Food,Chicken Burger,6
2024,ธันวาคม,25,Thailand,Food,Chicken Satay,2
2024,ธันวาคม,25,Thailand,Food,Chicken Wing,7
2024,ธันวาคม,25,Thailand,Food,Chocolate IC,3
2024,ธันวาคม,25,Thailand,Food,Chocolate Mousse,2
2024,ธันวาคม,25,Thailand,Food,Coconut IC,1
2024,ธันวาคม,25,Thailand,Food,Crispy filo king prawns,10
2024,ธันวาคม,25,Thailand,Food,Fast fare,1
2024,ธันวาคม,25,Thailand,Food,Flat Bread,2
2024,ธันวาคม,25,Thailand,Food,Fries,13
2024,ธันวาคม,25,Thailand,Food,Fuga Pizza,1
2024,ธันวาคม,25,Thailand,Food,Healthy Sandwiches,1
2024,ธันวาคม,25,Thailand,Food,Hummus,7
2024,ธันวาคม,25,Thailand,Food,Kaopad Gai,2
2024,ธันวาคม,25,Thailand,Food,Kaopad Nuea,1
2024,ธันวาคม,25,Thailand,Food,Khao Pad Talay,2
2024,ธันวาคม,25,Thailand,Food,Khao Phad,1
2024,ธันวาคม,25,Thailand,Food,Margherita PZ,10
2024,ธันวาคม,25,Thailand,Food,Mixed Berries Oats,1
2024,ธันวาคม,25,Thailand,Food,Mixed Fruit,2
2024,ธันวาคม,25,Thailand,Food,Nam Tok Nuea,1
2024,ธันวาคม,25,Thailand,Food,Nordic Caesar,1
2024,ธันวาคม,25,Thailand,Food,Nuttella Croissant,1
2024,ธันวาคม,25,Thailand,Food,Oreo IC,1
2024,ธันวาคม,25,Thailand,Food,Pad Thai Goong,6
2024,ธันวาคม,25,Thailand,Food,Passion fruit ic,2
2024,ธันวาคม,25,Thailand,Food,Philadelphia Roll,2
2024,ธันวาคม,25,Thailand,Food,Pork ribs,2
2024,ธันวาคม,25,Thailand,Food,Pure Poached,2
2024,ธันวาคม,25,Thailand,Food,Rib Eyes (300 g),1
2024,ธันวาคม,25,Thailand,Food,Salami E Peperoni,4
2024,ธันวาคม,25,Thailand,Food,Salmon Ceviche,4
2024,ธันวาคม,25,Thailand,Food,Salmon Sashimi (Sake),1
2024,ธันวาคม,25,Thailand,Food,Seafood PZ,10
2024,ธันวาคม,25,Thailand,Food,Seafoods Pasta,4
2024,ธันวาคม,25,Thailand,Food,Serrano and Arugula PZ,4
2024,ธันวาคม,25,Thailand,Food,Sicilian S/W,1
2024,ธันวาคม,25,Thailand,Food,Spiced Seafood Salad,1
2024,ธันวาคม,25,Thailand,Food,Spicy Tuna Roll,1
2024,ธันวาคม,25,Thailand,Food,Spring Roll,5
2024,ธันวาคม,25,Thailand,Food,Strawberry shortcake,1
2024,ธันวาคม,25,Thailand,Food,Sweet Potato Fries,5
2024,ธันวาคม,25,Thailand,Food,Thai Board,5
2024,ธันวาคม,25,Thailand,Food,The Italian farmer's Table,4
2024,ธันวาคม,25,Thailand,Food,Truffle Fries,5
2024,ธันวาคม,25,Thailand,Food,Truffle Mac N Cheese,2
2024,ธันวาคม,25,Thailand,Food,Vanilla IC,2
2024,ธันวาคม,25,Thailand,Misc,rent towel,1
2024,ธันวาคม,25,Thailand,Misc,Rent town,1
2024,ธันวาคม,25,Thailand,Misc,tolet,1
2024,ธันวาคม,25,Thailand,Misc,Towel,2
2024,ธันวาคม,25,Thailand,Non Alc Bev,Apple J,1
2024,ธันวาคม,25,Thailand,Non Alc Bev,Café Latte,1
2024,ธันวาคม,25,Thailand,Non Alc Bev,Cappuccino,5
2024,ธันวาคม,25,Thailand,Non Alc Bev,Coconut J,12
2024,ธันวาคม,25,Thailand,Non Alc Bev,Coke,23
